200,48,1,6.98594750765637e-07,0.997625
200,48,2,18629.5500054176,0.999958333333333
200,48,1,522126.051823375,1
200,48,2,0.337224012365404,1
300,48,2,136957914855.126,1
200,48,1,0.567268378607289,1
300,48,1,29.0375071462938,1
200,48,2,13.9184326260021,0.999196428571429
200,48,1,3.79820035201525,0.999982142857143
300,48,1,95.8907832973634,1
200,48,2,96.4136932925476,0.999875
200,48,1,2.90581255067472,0.999178571428571
300,48,1,1305.45666686921,0.999965909090909
200,48,2,2418.5596334556,0.988785714285714
200,48,1,0.940228346167494,0.999982142857143
300,48,1,0.00909375031520347,1
200,48,2,18874.0343444219,0.990196428571429
200,48,1,1.41387704920424,1
300,48,1,168.907268851027,1
200,48,2,19.1183905940212,1
200,48,1,18.0193922211291,1
200,48,2,0.190289548031356,1
300,48,2,1.24063406890875,1
400,48,2,0.305197377423625,1
500,48,2,1.06047506976744,1
200,48,1,18.1651902321676,0.999964285714286
200,48,2,0.18950270410668,0.999910714285714
300,48,2,1.05540563760446,1
400,48,2,18.5551253540986,1
200,48,1,143.189544144901,1
200,48,2,2.21300195633816,1
300,48,2,125.076717956125,1
200,48,1,0.448415547103785,1
300,48,1,1.0034624339807,0.999988636363636
400,48,1,17758.434649702,1
200,48,2,3.06875754862878,0.999964285714286
300,48,2,1.78090637357645,1
400,48,2,4762.50101287679,1
200,48,1,13.5559227802406,0.999982142857143
200,48,2,2520.51902317854,0.999910714285714
200,48,1,35.8217894872305,0.999
200,48,2,190.69440884836,0.999892857142857
200,48,1,1074.21526527934,0.999053571428571
200,48,2,247.243753345641,0.998678571428571
200,48,1,0.305680825691783,1
300,48,1,0.0407884000752935,1
200,48,2,53.785861402489,0.999196428571429
200,48,1,0.149829686928733,1
200,48,2,1034.49024795048,0.995875
200,48,1,800.304621383234,0.998
200,48,2,0.343494212727556,1
300,48,2,0.472061697974261,1
400,48,2,7.00582037048257,1
200,48,1,0.985153203372259,1
300,48,1,2.16580786983953,1
400,48,1,5.5034221603212,1
500,48,1,12147.571174676,1
200,48,1,0.576350212801333,1
300,48,1,0.00485174620329294,1
200,48,2,6.47942057865076,0.999803571428571
200,48,1,116.238331654271,0.999678571428571
200,48,2,23.2072141316269,1
200,48,1,2852103.75697691,0.993303571428571
200,48,2,2.65774597082181,1
300,48,2,2.17171479061322,0.999988636363636
400,48,2,931.023985997494,1
200,48,1,0.261925051496501,1
300,48,1,1.53473727017709,1
400,48,1,0.209662190582529,1
200,48,1,4393732.87114599,0.881642857142857
200,48,2,46908030.7302898,0.965910714285714
200,48,1,7.84905339453269,1
200,48,2,667.882577121989,0.999982142857143
200,48,1,554.646460313958,0.995035714285714
200,48,2,7.62172888117836,1
200,48,1,14.9698396726659,0.999714285714286
200,48,2,987700.244068514,0.976892857142857
200,48,1,3.51878812033085,0.999946428571429
300,48,1,135.139419665843,0.999977272727273
200,48,2,1.09251234377128,1
300,48,2,130.810318269794,1
200,48,1,2.12849185185224,1
300,48,1,0.0760011085293121,1
200,48,2,29.9485813231842,0.998803571428571
200,48,1,622.517379150062,0.999910714285714
200,48,2,23.0626067469319,0.999946428571429
200,48,1,0.368464720710364,1
300,48,1,0.0187937705535734,1
200,48,2,0.211252531206574,1
300,48,2,1.60805873502732,1
400,48,2,0.386889493947476,1
200,48,1,0.626957171851338,1
300,48,1,0.967469091652406,1
400,48,1,0.540726215934154,1
200,48,1,373.909442213728,0.999821428571429
200,48,2,0.0417516873999433,1
200,48,1,4.09341217112097,1
300,48,1,203.527532320271,1
200,48,2,34.7119073908775,0.998321428571429
200,48,1,0.333326839722554,0.999982142857143
300,48,1,86.7072906980239,1
200,48,2,3.30474551228022,1
300,48,2,52.4871475754407,1
200,48,1,29.8372569713039,0.993392857142857
200,48,2,0.916713037753159,1
300,48,2,0.0133779808425077,1
200,48,1,0.723946341022637,1
300,48,1,16.5074656244365,1
200,48,2,291.806171584415,0.999892857142857
200,48,1,8.42910922644971,0.999982142857143
200,48,2,0.206697659703846,1
300,48,2,0.0917188290719837,1
200,48,1,261.78125403869,0.999017857142857
200,48,2,0.420386276485604,1
